Entity,Code,Year,Coal Production - TWh,Oil Production - TWh,Gas Production - TWh
Angola,AGO,2005,,726.1116508777001,
Angola,AGO,2006,,798.7351763411,
Angola,AGO,2007,,944.173835821,
Angola,AGO,2008,,1073.3397898806,
Angola,AGO,2009,,1000.6081260023,
Angola,AGO,2010,,1034.2382671755,
Angola,AGO,2011,,954.02926413,
Angola,AGO,2012,,991.9908144677,
Angola,AGO,2013,,990.9448441339,
Angola,AGO,2014,,968.5163020252,
Angola,AGO,2015,,1025.3317209136,
Angola,AGO,2016,,997.4822660069,
Angola,AGO,2017,,949.0654773208,
Angola,AGO,2018,,861.6135782305001,
Angola,AGO,2019,,803.2828188392001,
Angola,AGO,2020,,750.3203399831001,
Argentina,ARG,1965,,160.08414275060002,
Argentina,ARG,1966,,170.3093189976,
Argentina,ARG,1967,,185.6412682518,
Argentina,ARG,1968,,203.3806276223,
Argentina,ARG,1969,,210.5816027506,
Argentina,ARG,1970,,232.60601550120003,58.5445
Argentina,ARG,1971,,250.86912587410004,63.2659875
Argentina,ARG,1972,,258.39574100240003,60.1394
Argentina,ARG,1973,,251.2216351283,65.48815
Argentina,ARG,1974,,245.9135427506,70.4868
Argentina,ARG,1975,,235.6302165036,74.8047
Argentina,ARG,1976,,237.4164241259,71.32315
Argentina,ARG,1977,,256.58065899760004,73.61824999999999
Argentina,ARG,1978,,269.9306958741,75.95225
Argentina,ARG,1979,,282.35434312350003,70.31175
Argentina,ARG,1980,,293.8556110024,81.6462375
Argentina,ARG,1981,,299.3140913753,84.9527375
Argentina,ARG,1982,,297.3943392542,95.20775
Argentina,ARG,1983,,298.51081925420004,127.7865
Argentina,ARG,1984,,292.39865275060004,131.093
Argentina,ARG,1985,,280.96475862470004,135.08025
Argentina,ARG,1986,,265.96245962710003,150.83475
Argentina,ARG,1987,,262.51917762230005,147.33374999999998
Argentina,ARG,1988,,275.8607927506,174.661
Argentina,ARG,1989,,281.79449899760004,184.67775
Argentina,ARG,1990,,295.82709650360005,173.494
Argentina,ARG,1991,,301.00766000000004,193.81925
Argentina,ARG,1992,,337.74041349640004,195.37525
Argentina,ARG,1993,,361.3188348717,209.282
Argentina,ARG,1994,,401.36293000000006,216.57575
Argentina,ARG,1995,,435.6241078789,243.22225
Argentina,ARG,1996,,474.6900800000001,281.34425
Argentina,ARG,1997,,504.5743676223,266.2705
Argentina,ARG,1998,,512.0464421211001,287.76275
Argentina,ARG,1999,,484.8414923905001,336.19325000000003
Argentina,ARG,2000,,480.8711048261,363.81225
Argentina,ARG,2001,,510.8962581485,361.1865
Argentina,ARG,2002,,503.2772492993,351.16975
Argentina,ARG,2003,,501.1834709754001,399.114
Argentina,ARG,2004,,477.13046942360006,436.458
Argentina,ARG,2005,,457.8623615558,443.75175
Argentina,ARG,2006,,458.6077412814,448.3225
Argentina,ARG,2007,,444.4342710973,435.97175
Argentina,ARG,2008,,439.6697565460001,428.4835
Argentina,ARG,2009,,395.92778173310006,403.0119119444444
Argentina,ARG,2010,,387.0292602875,389.9699575
Argentina,ARG,2011,,362.685472799,377.1784511111111
Argentina,ARG,2012,,358.6778843536,366.9120330555555
Argentina,ARG,2013,,351.0625725651,345.5585355555555
Argentina,ARG,2014,,346.4147263359,344.8587955555556
Argentina,ARG,2015,,349.4313565572,354.9114425
Argentina,ARG,2016,,332.97616515580006,372.8235641666667
Argentina,ARG,2017,,316.8029333352,371.49888277777774
Argentina,ARG,2018,,320.31754375820003,394.2538986111111
Argentina,ARG,2019,,335.3491220949,416.1581658333333
Argentina,ARG,2020,,321.4861731434,382.9157147222222
Asia Pacific,,1981,5779.086238888888,2814.6220454420004,722.3736102777777
Asia Pacific,,1982,6076.253219444445,2756.823544747,750.6736008333332
Asia Pacific,,1983,6433.60385,2960.275380417,847.5098044444444
Asia Pacific,,1984,6965.853261111111,3255.489345414,986.2842441666666
Asia Pacific,,1985,7708.579858333333,3365.334436065,1069.3480813888889
Asia Pacific,,1986,7978.928438888889,3488.1987104450004,1179.9270386111111
Asia Pacific,,1987,8299.696922222221,3519.8414818630004,1255.2443780555554
Asia Pacific,,1988,8641.846033333333,3557.666168151,1340.994751111111
Asia Pacific,,1989,9265.44893611111,3661.5282239100006,1383.829013888889
Asia Pacific,,1990,9534.057525,3791.295397565,1492.5189555555555
Asia Pacific,,1991,9720.994841666668,3898.680604819,1623.8664691666668
Asia Pacific,,1992,10056.278833333332,3892.5122482030006,1717.1842227777777
Asia Pacific,,1993,10319.89277777778,3916.549902109,1818.4128513888888
Asia Pacific,,1994,10900.698683333332,4025.684949859,1982.165216111111
Asia Pacific,,1995,11816.443841666664,4096.689217862,2083.016143888889
Asia Pacific,,1996,12238.811105555556,4232.7555600470005,2274.2429327777777
Asia Pacific,,1997,12411.1455,4274.906790089,2421.380018888889
Asia Pacific,,1998,12139.653013888888,4256.51338336,2461.1937780555554
Asia Pacific,,1999,12475.035752777778,4215.4976320860005,2615.251336111111
Asia Pacific,,2000,12979.74253888889,4438.421337178001,2774.5473761111107
Asia Pacific,,2001,13782.383127777775,4395.320315274,2854.936505555556
Asia Pacific,,2002,14601.391563888888,4407.667778115,3040.8727388888888
Asia Pacific,,2003,16544.380319444444,4361.967231404,3232.6134
Asia Pacific,,2004,18872.62389722222,4409.0288184070005,3443.7746472222225
Asia Pacific,,2005,20862.300422222223,4453.457963051001,3720.242711111111
Asia Pacific,,2006,22342.563402777778,4425.670328456,3895.229594444445
Asia Pacific,,2007,24015.516394444447,4442.743470836001,4070.5601888888887
Asia Pacific,,2008,25068.34459722222,4524.004845251,4262.724786111111
Asia Pacific,,2009,26036.116730555557,4490.904986023,4445.349491666666
Asia Pacific,,2010,27902.001,4692.471571944,4881.119147222222
Asia Pacific,,2011,30600.78819444444,4603.208174866,4925.5615333333335
Asia Pacific,,2012,31321.964472222226,4662.513559542001,5021.165444444444
Asia Pacific,,2013,32421.60733333333,4586.752658755001,5121.859705555556
Asia Pacific,,2014,32304.171388888888,4594.69318663,5332.6825944444445
Asia Pacific,,2015,32056.44677777777,4649.482486464,5600.3349638888885
Asia Pacific,,2016,30579.63011111111,4461.735750459001,5790.350044444444
Asia Pacific,,2017,31225.388194444444,4290.5607177540005,6046.194930555555
Asia Pacific,,2018,33329.654444444444,4194.972298656,6266.163372222221
Asia Pacific,,2019,34670.58861111111,4195.632552364,6582.404930555555
Asia Pacific,,2020,34339.17113888889,4106.931808871001,6520.7754
Asia Pacific,,1965,,522.2455403028,
Asia Pacific,,1966,,581.6402986213,
Asia Pacific,,1967,,616.6964259607,
Asia Pacific,,1968,,721.6399486743001,
Asia Pacific,,1969,,830.6772727906999,
Asia Pacific,,1970,,1148.6549297474,151.01651694444442
Asia Pacific,,1971,,1379.343174298,178.60784333333334
Asia Pacific,,1972,,1624.507543617,207.66739027777777
Asia Pacific,,1973,,1939.576546994,257.71795055555555
Asia Pacific,,1974,,2067.826021931,313.50861999999995
Asia Pacific,,1975,,2198.2176882070003,355.13748333333336
Asia Pacific,,1976,,2508.10735482,409.6299247222223
Asia Pacific,,1977,,2738.5406358110004,498.73898305555554
Asia Pacific,,1978,,2862.0736840370005,593.4844672222222
Asia Pacific,,1979,,2935.819936206,674.993125
Asia Pacific,,1980,,2847.719661243,719.0155641666668
Australia,AUS,1981,788.5712011111111,247.3820875062,119.9443897222222
Australia,AUS,1982,804.9543041666666,243.9309087314,116.98083527777776
Australia,AUS,1983,838.7407188888889,237.447056034,127.07482055555556
Australia,AUS,1984,880.9173219444443,307.99940514810004,125.31726388888887
Australia,AUS,1985,1074.3456702777778,356.8410825097,133.95262333333332
Australia,AUS,1986,1142.859530833333,318.80838215800003,146.3292813888889
Australia,AUS,1987,1193.6675458333334,338.8720361053,149.39459083333335
Australia,AUS,1988,1173.2935125,321.60831791620006,152.99339
Australia,AUS,1989,1274.6780002777778,303.3327607684,177.07563972222223
Australia,AUS,1990,1334.6012127777778,352.09924308570004,206.1114705555556
Australia,AUS,1991,1384.4242752777775,332.76972788750004,215.765
Australia,AUS,1992,1477.2352544444443,327.94684969310003,233.3359530555556
Australia,AUS,1993,1484.100065,305.8865225721,243.83902805555556
Australia,AUS,1994,1516.9103519444443,329.33911327870004,279.9121663888889
Australia,AUS,1995,1591.8179891666666,310.11400873150006,295.9596836111112
Australia,AUS,1996,1640.6822566666667,326.4059734318,296.33702944444445
Australia,AUS,1997,1789.1142891666666,346.43538342560004,296.3764705555556
Australia,AUS,1998,1832.1017852777777,328.0255119893,302.7370791666666
Australia,AUS,1999,1931.9179208333333,319.4973057931,307.1253308333333
Australia,AUS,2000,1996.8197844444444,431.3765421756,311.92330416666664
Australia,AUS,2001,2157.920964722222,399.1474766390001,326.4131783333333
Australia,AUS,2002,2224.0463311111107,396.6678127054,330.0115969444444
Australia,AUS,2003,2299.047704444444,343.3505030145,337.4522586111111
Australia,AUS,2004,2388.8310366666665,299.85921192120003,359.3031261111111
Australia,AUS,2005,2501.288445,294.55624023250004,382.3527969444445
Australia,AUS,2006,2556.8404677777776,268.95714729480005,406.8222719444444
Australia,AUS,2007,2640.855274444444,286.44612334860005,427.5118480555556
Australia,AUS,2008,2720.621501388889,285.70679552610005,416.8290344444444
Australia,AUS,2009,2822.833886111111,280.42898429570005,466.9759283333333
Australia,AUS,2010,2914.7894666666666,286.5355292062,526.2550944444445
Australia,AUS,2011,2850.8133666666668,250.36956969110005,541.6328149999999
Australia,AUS,2012,3091.909191666666,248.6805274624,579.6200830555556
Australia,AUS,2013,3323.743272222222,207.12038088930004,602.5001936111111
Australia,AUS,2014,3559.449597222222,222.08168564880003,649.2760794444445
Australia,AUS,2015,3555.7026166666665,197.5438145106,740.9851919444444
Australia,AUS,2016,3563.055752777778,180.6497802945,939.9792861111112
Australia,AUS,2017,3473.3133916666666,163.5466212334,1101.2462725
Australia,AUS,2018,3636.380155555556,170.88282220960002,1260.157753888889
Australia,AUS,2019,3669.877677777778,224.0765949004,1431.4901883333332
Australia,AUS,2020,3451.008913888889,228.6271697867,1425.1601519444446
Australia,AUS,1965,,4.02637533806,
Australia,AUS,1966,,5.176768290130001,
Australia,AUS,1967,,12.07912601418,
Australia,AUS,1968,,22.49412194583,
Australia,AUS,1969,,25.88384146228,
Australia,AUS,1970,,101.23457994498,17.30397472222222
Australia,AUS,1971,,177.420345031,25.826679444444444
Australia,AUS,1972,,189.3364652443,37.074262777777776
Australia,AUS,1973,,237.1872259009,47.0688
Australia,AUS,1974,,234.6771874311,53.701990277777774
Australia,AUS,1975,,251.4620157146,57.66997055555555
Australia,AUS,1976,,257.49902462250003,68.0772175
Australia,AUS,1977,,272.4299106518,77.76843777777778
Australia,AUS,1978,,269.7096280658,83.72538055555556
Australia,AUS,1979,,270.7033295743,96.37518277777778
Australia,AUS,1980,,253.98469099350004,110.66587916666668
Azerbaijan,AZE,1985,,153.8649,137.17212388888888
Azerbaijan,AZE,1986,,151.77150000000003,132.58997055555557
Azerbaijan,AZE,1987,,161.7733,121.86578166666666
Azerbaijan,AZE,1988,,159.79620000000003,116.01622416666666
Azerbaijan,AZE,1989,,153.0508,108.21681416666668
Azerbaijan,AZE,1990,,145.375,96.51769916666666
Azerbaijan,AZE,1991,,136.928131,83.84365777777778
Azerbaijan,AZE,1992,,130.205991,77.01917416666666
Azerbaijan,AZE,1993,,119.222619,66.29498527777778
Azerbaijan,AZE,1994,,111.215364,62.39528027777778
Azerbaijan,AZE,1995,,106.550571,64.34513277777778
Azerbaijan,AZE,1996,,105.83765200000002,57.29641583333333
Azerbaijan,AZE,1997,,104.98401,54.5666225
Azerbaijan,AZE,1998,,133.15187,50.92039833333333
Azerbaijan,AZE,1999,,161.08713000000003,54.5666225
Azerbaijan,AZE,2000,,163.62247000000002,51.44685833333333
Azerbaijan,AZE,2001,,174.20577,50.432935
Azerbaijan,AZE,2002,,178.33442,46.776961666666665
Azerbaijan,AZE,2003,,178.84614000000002,46.63072277777778
Azerbaijan,AZE,2004,,179.78817,45.43156333333334
Azerbaijan,AZE,2005,,258.351146,55.88374777777777
Azerbaijan,AZE,2006,,375.272188,65.93816222222222
Azerbaijan,AZE,2007,,504.2756370000001,105.60498666666666
Azerbaijan,AZE,2008,,527.175107,159.2688275
Azerbaijan,AZE,2009,,591.578558,159.1342875
Azerbaijan,AZE,2010,,596.8201990000001,162.54652944444445
Azerbaijan,AZE,2011,,536.0848500000001,159.5115841666667
Azerbaijan,AZE,2012,,508.676429,168.0977597222222
Azerbaijan,AZE,2013,,509.91735,174.46402805555553
Azerbaijan,AZE,2014,,494.42502700000006,183.840775
Azerbaijan,AZE,2015,,488.691437,187.840525
Azerbaijan,AZE,2016,,481.802988,182.7754
Azerbaijan,AZE,2017,,454.60855900000007,177.586275
Azerbaijan,AZE,2018,,455.8762290000001,190.4661586111111
Azerbaijan,AZE,2019,,441.874872,243.1822305555556
Azerbaijan,AZE,2020,,408.2097836072,258.43546638888887
Bahrain,BHR,1970,,,6.50117
Bahrain,BHR,1971,,,9.47845
Bahrain,BHR,1972,,,11.827710000000002
Bahrain,BHR,1973,,,16.77046
Bahrain,BHR,1974,,,20.67814
Bahrain,BHR,1975,,,21.75973
Bahrain,BHR,1976,,,22.80643
Bahrain,BHR,1977,,,24.73701
Bahrain,BHR,1978,,,27.17931
Bahrain,BHR,1979,,,30.13333
Bahrain,BHR,1980,,,24.45789
Bahrain,BHR,1981,,,22.6785
Bahrain,BHR,1982,,,35.80877
Bahrain,BHR,1983,,,37.53001
Bahrain,BHR,1984,,,38.66975
Bahrain,BHR,1985,,,47.20617
Bahrain,BHR,1986,,,54.04461
Bahrain,BHR,1987,,,52.50945
Bahrain,BHR,1988,,,55.77748
Bahrain,BHR,1989,,,58.02207
Bahrain,BHR,1990,,,60.76675
Bahrain,BHR,1991,,,57.92903
Bahrain,BHR,1992,,,67.6866
Bahrain,BHR,1993,,,72.50142
Bahrain,BHR,1994,,,74.22265999999999
Bahrain,BHR,1995,,,75.45544
Bahrain,BHR,1996,,,77.70003
Bahrain,BHR,1997,,,83.42199000000001
Bahrain,BHR,1998,,,87.71346
Bahrain,BHR,1999,,,90.76052
Bahrain,BHR,2000,,,91.74907
Bahrain,BHR,2001,,,95.54045
Bahrain,BHR,2002,,,98.99456
Bahrain,BHR,2003,,,100.77395
Bahrain,BHR,2004,,,92.69888888888887
Bahrain,BHR,2005,,,101.74285194444444
Bahrain,BHR,2006,,,107.63207166666666
Bahrain,BHR,2007,,,111.98626333333333
Bahrain,BHR,2008,,,120.17578277777775
Bahrain,BHR,2009,,,121.33504388888888
Bahrain,BHR,2010,,,124.28656055555554
Bahrain,BHR,2011,,,126.2407925
Bahrain,BHR,2012,,,130.518545
Bahrain,BHR,2013,,,139.5782986111111
Bahrain,BHR,2014,,,146.9652477777778
Bahrain,BHR,2015,,,145.843455
Bahrain,BHR,2016,,,144.4137102777778
Bahrain,BHR,2017,,,144.66323055555554
Bahrain,BHR,2018,,,146.47456138888887
Bahrain,BHR,2019,,,162.65963194444444
Bahrain,BHR,2020,,,164.36818055555554
Bangladesh,BGD,1971,,,0
Bangladesh,BGD,1972,,,4.39614
Bangladesh,BGD,1973,,,6.08249
Bangladesh,BGD,1974,,,6.687250000000001
Bangladesh,BGD,1975,,,6.72214
Bangladesh,BGD,1976,,,8.850430000000001
Bangladesh,BGD,1977,,,9.87387
Bangladesh,BGD,1978,,,10.89731
Bangladesh,BGD,1979,,,12.53714
Bangladesh,BGD,1980,,,14.11882
Bangladesh,BGD,1981,,,13.613856666666663
Bangladesh,BGD,1982,,,17.674846944444447
Bangladesh,BGD,1983,,,19.667185
Bangladesh,BGD,1984,,,22.70066305555555
Bangladesh,BGD,1985,,,25.780474444444444
Bangladesh,BGD,1986,,,29.07014888888889
Bangladesh,BGD,1987,,,34.155926111111114
Bangladesh,BGD,1988,,,40.20107805555556
Bangladesh,BGD,1989,,,42.49867166666666
Bangladesh,BGD,1990,,,45.74201305555555
Bangladesh,BGD,1991,,,47.107486944444446
Bangladesh,BGD,1992,,,51.37016388888889
Bangladesh,BGD,1993,,,57.50253166666666
Bangladesh,BGD,1994,,,60.98571666666666
Bangladesh,BGD,1995,,,67.42334027777778
Bangladesh,BGD,1996,,,72.36466583333333
Bangladesh,BGD,1997,,,71.13274138888889
Bangladesh,BGD,1998,,,76.8644611111111
Bangladesh,BGD,1999,,,83.80357611111111
Bangladesh,BGD,2000,,,90.58188666666668
Bangladesh,BGD,2001,,,101.43208944444444
Bangladesh,BGD,2002,,,106.71137666666668
Bangladesh,BGD,2003,,,114.78429833333333
Bangladesh,BGD,2004,,,123.40231916666666
Bangladesh,BGD,2005,,,132.63357694444446
Bangladesh,BGD,2006,,,143.63368194444445
Bangladesh,BGD,2007,,,153.36370555555555
Bangladesh,BGD,2008,,,163.76420138888886
Bangladesh,BGD,2009,,,187.4673830555556
Bangladesh,BGD,2010,,,192.53727138888888
Bangladesh,BGD,2011,,,195.821495
Bangladesh,BGD,2012,,,213.3627925
Bangladesh,BGD,2013,,,219.52786638888887
Bangladesh,BGD,2014,,,230.22271583333333
Bangladesh,BGD,2015,,,258.5406275
Bangladesh,BGD,2016,,,264.50946555555555
Bangladesh,BGD,2017,,,265.9267238888889
Bangladesh,BGD,2018,,,265.81770416666666
Bangladesh,BGD,2019,,,252.84433916666663
Bangladesh,BGD,2020,,,247.1384813888889
Bolivia,BOL,1970,,,0.41868
Bolivia,BOL,1971,,,0.41868
Bolivia,BOL,1972,,,11.1648
Bolivia,BOL,1973,,,17.2124
Bolivia,BOL,1974,,,18.01487
Bolivia,BOL,1975,,,17.75901
Bolivia,BOL,1976,,,18.30562
Bolivia,BOL,1977,,,19.31743
Bolivia,BOL,1978,,,19.03831
Bolivia,BOL,1979,,,20.8177
Bolivia,BOL,1980,,,25.52785
Bolivia,BOL,1981,,,27.22583
Bolivia,BOL,1982,,,28.23764
Bolivia,BOL,1983,,,27.10953
Bolivia,BOL,1984,,,26.07446
Bolivia,BOL,1985,,,25.84186
Bolivia,BOL,1986,,,26.31869
Bolivia,BOL,1987,,,27.52821
Bolivia,BOL,1988,,,29.09826
Bolivia,BOL,1989,,,30.69157
Bolivia,BOL,1990,,,31.366110000000003
Bolivia,BOL,1991,,,31.18003
Bolivia,BOL,1992,,,28.31123361111111
Bolivia,BOL,1993,,,28.246837777777777
Bolivia,BOL,1994,,,30.458205
Bolivia,BOL,1995,,,30.433669166666668
Bolivia,BOL,1996,,,30.733115833333333
Bolivia,BOL,1997,,,25.904449166666662
Bolivia,BOL,1998,,,27.05500305555556
Bolivia,BOL,1999,,,21.78406055555556
Bolivia,BOL,2000,,,31.22402583333333
Bolivia,BOL,2001,,,45.47095305555556
Bolivia,BOL,2002,,,58.25845805555556
Bolivia,BOL,2003,,,66.95388666666666
Bolivia,BOL,2004,,,94.1988036111111
Bolivia,BOL,2005,,,116.21581333333332
Bolivia,BOL,2006,,,124.45292888888888
Bolivia,BOL,2007,,,133.30192555555556
Bolivia,BOL,2008,,,137.92018944444445
Bolivia,BOL,2009,,,118.81584305555556
Bolivia,BOL,2010,,,137.14502305555555
Bolivia,BOL,2011,,,150.3400125
Bolivia,BOL,2012,,,171.3978363888889
Bolivia,BOL,2013,,,195.75464166666663
Bolivia,BOL,2014,,,202.7682461111111
Bolivia,BOL,2015,,,195.60595694444444
Bolivia,BOL,2016,,,187.74545444444445
Bolivia,BOL,2017,,,182.3577483333333
Bolivia,BOL,2018,,,170.36033972222222
Bolivia,BOL,2019,,,149.5034372222222
Bolivia,BOL,2020,,,144.0965283333333
Brazil,BRA,1981,33.74405888888889,134.21122739420002,9.123889444444444
Brazil,BRA,1982,37.195046111111104,163.5433668105,13.037024166666663
Brazil,BRA,1983,39.68397555555556,207.35084155080003,17.629381944444443
Brazil,BRA,1984,44.53918777777778,290.23806344940004,20.51861333333333
Brazil,BRA,1985,45.45385222222222,342.7414708503,25.73950583333333
Brazil,BRA,1986,43.10174527777777,360.371372615,29.97704555555556
Brazil,BRA,1987,39.26487916666666,358.5115272054,33.484673888888885
Brazil,BRA,1988,42.77326166666667,350.34324427210004,33.697564722222225
Brazil,BRA,1989,38.6034775,374.1655717519,34.54912777777778
Brazil,BRA,1990,19.620711666666665,396.9058714785001,31.455135833333333
Brazil,BRA,1991,23.47046583333333,392.2805673294,32.700607500000004
Brazil,BRA,1992,21.972292222222222,398.2203410637,37.04399444444445
Brazil,BRA,1993,21.837795,406.4251134709,43.39462694444445
Brazil,BRA,1994,24.354949722222223,421.4717980146,47.39170166666666
Brazil,BRA,1995,23.892641666666663,436.1714524297,52.304946388888894
Brazil,BRA,1996,22.26761083333333,494.6624284455,57.15754777777778
Brazil,BRA,1997,26.05589222222222,530.2834527969001,62.21663305555556
Brazil,BRA,1998,25.49710805555556,612.6592179987001,65.17324972222222
Brazil,BRA,1999,26.12403972222222,691.9452284238,76.52523333333333
Brazil,BRA,2000,31.22725388888889,780.2454715839001,77.09713111111111
Brazil,BRA,2001,26.80880583333333,816.7413195380001,78.73798055555555
Brazil,BRA,2002,29.793071388888887,914.1956016402002,95.1257575
Brazil,BRA,2003,27.19624083333333,948.0191702985,103.34111305555555
Brazil,BRA,2004,31.538048888888888,940.914884199,113.65777777777777
Brazil,BRA,2005,33.07119222222222,1034.8538800589,112.41440722222222
Brazil,BRA,2006,33.04171,1093.632989441,114.78471611111112
Brazil,BRA,2007,34.01414972222222,1104.9725705471,115.57735083333333
Brazil,BRA,2008,37.86603777777778,1148.9142307155,143.7606972222222
Brazil,BRA,2009,35.402791944444445,1229.102353259,122.76942444444444
Brazil,BRA,2010,31.785671666666666,1294.0446396040002,150.20553361111112
Brazil,BRA,2011,31.811421111111112,1324.0454097010002,172.26965222222222
Brazil,BRA,2012,33.94787083333333,1301.955849412,198.3284958333333
Brazil,BRA,2013,42.16507388888889,1275.9681678200002,219.4959444444445
Brazil,BRA,2014,41.8268925,1424.148966959,233.4767608333333
Brazil,BRA,2015,33.80048472222222,1537.3996065450003,238.04495027777776
Brazil,BRA,2016,31.147717222222223,1584.0059069600002,241.2357772222222
Brazil,BRA,2017,25.328681944444444,1655.142121965,271.8142186111111
Brazil,BRA,2018,27.44856055555556,1630.796555668,251.6235675
Brazil,BRA,2019,25.144266388888887,1753.506542979,257.46527055555555
Brazil,BRA,2020,26.195266944444445,1851.389996039,239.281805
Brazil,BRA,1965,,58.67557457477,
Brazil,BRA,1966,,71.63254404908001,
Brazil,BRA,1967,,90.14250045092,
Brazil,BRA,1968,,99.05111154954,
Brazil,BRA,1969,,108.03545830138002,
Brazil,BRA,1970,,102.25953257767002,0.8110124999999999
Brazil,BRA,1971,,107.04191862433,1.2874822222222222
Brazil,BRA,1972,,104.99713796726,1.753814166666667
Brazil,BRA,1973,,106.48250518059,2.007255555555556
Brazil,BRA,1974,,111.11110298058,3.862446388888889
Brazil,BRA,1975,,108.28660090589,4.2071266666666665
Brazil,BRA,1976,,105.45652675864,4.845798888888889
Brazil,BRA,1977,,101.61978845608,6.031904722222222
Brazil,BRA,1978,,101.04517888218,7.937783888888888
Brazil,BRA,1979,,104.67682717053,8.698107777777777
Brazil,BRA,1980,,114.91550791767,10.16806777777778
Brunei,BRN,1965,,46.11264894582,
Brunei,BRN,1966,,55.36594594883001,
Brunei,BRN,1967,,59.99259445615,
Brunei,BRN,1968,,70.59543728718,
Brunei,BRN,1969,,71.55921571282,
Brunei,BRN,1970,,78.49918846217001,2.13525
Brunei,BRN,1971,,74.45087102408,2.11575
Brunei,BRN,1972,,105.39036916637,4.343624999999999
Brunei,BRN,1973,,132.9791312382,18.968625
Brunei,BRN,1974,,113.27886190929,41.17425
Brunei,BRN,1975,,106.60954809071,53.9955
Brunei,BRN,1976,,123.5278072828,71.214
Brunei,BRN,1977,,129.1274463155,81.72449999999999
Brunei,BRN,1978,,136.49191412300002,80.101125
Brunei,BRN,1979,,148.1753582761,83.91824999999999
Brunei,BRN,1980,,136.2488344463,84.23025
Brunei,BRN,1981,,98.43888683404,81.549
Brunei,BRN,1982,,100.90604715693,81.45150000000001
Brunei,BRN,1983,,101.63282625595,84.95174999999999
Brunei,BRN,1984,,97.9255866892,85.96575
Brunei,BRN,1985,,95.09558841607,83.806125
Brunei,BRN,1986,,93.74967621873,84.0255
Brunei,BRN,1987,,87.97888729157,83.8305
Brunei,BRN,1988,,85.20506940816,87.09675
Brunei,BRN,1989,,84.88346927474001,85.3515
Brunei,BRN,1990,,86.03724784774,87.023625
Brunei,BRN,1991,,93.08701132098,88.33500000000001
Brunei,BRN,1992,,103.77186985404,95.082
Brunei,BRN,1993,,99.33859151918,100.673625
Brunei,BRN,1994,,101.65299393199,101.31225
Brunei,BRN,1995,,99.32617466827,114.66975
Brunei,BRN,1996,,93.99978921934002,113.67525
Brunei,BRN,1997,,92.58173772531,113.763
Brunei,BRN,1998,,89.11289444589,105.01725
Brunei,BRN,1999,,103.6608053544,109.47299999999998
Brunei,BRN,2000,,110.3081702694,110.1555
Brunei,BRN,2001,,115.73348820902,111.12075
Brunei,BRN,2002,,119.6538389312,111.72525
Brunei,BRN,2003,,122.04537467900002,120.4515
Brunei,BRN,2004,,120.0551340583,119.26822194444443
Brunei,BRN,2005,,117.3795248609,117.0944247222222
Brunei,BRN,2006,,125.6892594137,122.56126583333334
Brunei,BRN,2007,,110.43321622711,119.47628527777778
Brunei,BRN,2008,,99.55132954932,118.4999736111111
Brunei,BRN,2009,,95.62808185229,111.28609277777778
Brunei,BRN,2010,,97.98433693676002,119.75347694444444
Brunei,BRN,2011,,94.01257622989,124.78791
Brunei,BRN,2012,,90.5703761291,122.51276416666666
Brunei,BRN,2013,,76.48023961678001,119.0131372222222
Brunei,BRN,2014,,71.56503959814,126.88146416666666
Brunei,BRN,2015,,71.83905082989,132.91452083333334
Brunei,BRN,2016,,68.59531178287,129.42844666666664
Brunei,BRN,2017,,63.8204973663,128.54908138888888
Brunei,BRN,2018,,62.94826674188,125.65272111111112
Brunei,BRN,2019,,68.62962299266,129.80136055555556
Brunei,BRN,2020,,62.56493860407,126.4078975
Bulgaria,BGR,1981,54.99801611111111,,
Bulgaria,BGR,1982,60.48164194444444,,
Bulgaria,BGR,1983,60.81574166666667,,
Bulgaria,BGR,1984,60.70202583333334,,
Bulgaria,BGR,1985,57.95498555555555,,
Bulgaria,BGR,1986,65.98147999999999,,
Bulgaria,BGR,1987,68.92223722222222,,
Bulgaria,BGR,1988,63.966427777777774,,
Bulgaria,BGR,1989,64.21582777777778,,
Bulgaria,BGR,1990,59.20681805555555,,
Bulgaria,BGR,1991,54.24858861111111,,
Bulgaria,BGR,1992,62.574889444444445,,
Bulgaria,BGR,1993,60.63590083333333,,
Bulgaria,BGR,1994,58.66627888888889,,
Bulgaria,BGR,1995,61.48518166666667,,
Bulgaria,BGR,1996,62.81949138888889,,
Bulgaria,BGR,1997,58.28521027777778,,
Bulgaria,BGR,1998,58.92281361111111,,
Bulgaria,BGR,1999,49.72958916666666,,
Bulgaria,BGR,2000,49.94825638888889,,
Bulgaria,BGR,2001,52.304180555555554,,
Bulgaria,BGR,2002,51.50115222222222,,
Bulgaria,BGR,2003,54.02544388888889,,
Bulgaria,BGR,2004,52.780743055555554,,
Bulgaria,BGR,2005,48.589418888888886,,
Bulgaria,BGR,2006,50.09491083333334,,
Bulgaria,BGR,2007,56.33936027777778,,
Bulgaria,BGR,2008,56.53613972222222,,
Bulgaria,BGR,2009,53.5786075,,
Bulgaria,BGR,2010,57.51613,,
Bulgaria,BGR,2011,72.23261583333333,,
Bulgaria,BGR,2012,65.27039777777777,,
Bulgaria,BGR,2013,55.695232777777775,,
Bulgaria,BGR,2014,59.64588555555556,,
Bulgaria,BGR,2015,68.23731527777778,,
Bulgaria,BGR,2016,59.52442166666666,,
Bulgaria,BGR,2017,66.27609027777778,,
