Entity,Code,Year,Annual CO2 emissions from gas
Gambia,GMB,2006,3664
Gambia,GMB,2007,3664
Gambia,GMB,2008,3664
Gambia,GMB,2009,3700
Gambia,GMB,2010,3695
Gambia,GMB,2011,3664
Gambia,GMB,2012,3694
Gambia,GMB,2013,3695
Gambia,GMB,2014,3690
Gambia,GMB,2015,3690
Gambia,GMB,2016,3689
Gambia,GMB,2017,3664
Gambia,GMB,2018,3880
Gambia,GMB,2019,3978
Georgia,GEO,1921,399
Georgia,GEO,1922,361
Georgia,GEO,1923,251
Georgia,GEO,1924,2244
Georgia,GEO,1925,3630
Georgia,GEO,1926,4776
Georgia,GEO,1927,5069
Georgia,GEO,1928,5911
Georgia,GEO,1929,6877
Georgia,GEO,1930,7312
Georgia,GEO,1931,11986
Georgia,GEO,1932,15980
Georgia,GEO,1933,19887
Georgia,GEO,1934,26542
Georgia,GEO,1935,32370
Georgia,GEO,1936,41336
Georgia,GEO,1937,43427
Georgia,GEO,1938,43748
Georgia,GEO,1939,43870
Georgia,GEO,1940,68697
Georgia,GEO,1945,75708
Georgia,GEO,1946,85912
Georgia,GEO,1947,104761
Georgia,GEO,1948,113624
Georgia,GEO,1949,116453
Georgia,GEO,1950,153143
Georgia,GEO,1951,166014
Georgia,GEO,1952,165650
Georgia,GEO,1953,174691
Georgia,GEO,1954,189473
Georgia,GEO,1955,223994
Georgia,GEO,1956,293242
Georgia,GEO,1957,446501
Georgia,GEO,1958,642260
Georgia,GEO,1959,796132
Georgia,GEO,1960,979348
Georgia,GEO,1961,1223670
Georgia,GEO,1962,1457851
Georgia,GEO,1963,1748704
Georgia,GEO,1964,2091940
Georgia,GEO,1965,2393121
Georgia,GEO,1966,2623307
Georgia,GEO,1967,2800888
Georgia,GEO,1968,2965009
Georgia,GEO,1969,3119920
Georgia,GEO,1970,2880946
Georgia,GEO,1971,3223370
Georgia,GEO,1972,3337899
Georgia,GEO,1973,3467546
Georgia,GEO,1974,3607252
Georgia,GEO,1975,3908429
Georgia,GEO,1976,4300603
Georgia,GEO,1977,4588697
Georgia,GEO,1978,4716711
Georgia,GEO,1979,5003674
Georgia,GEO,1980,5262003
Georgia,GEO,1981,5491475
Georgia,GEO,1982,5825744
Georgia,GEO,1983,6249424
Georgia,GEO,1984,6799485
Georgia,GEO,1985,7685052
Georgia,GEO,1986,7477563
Georgia,GEO,1987,8867132
Georgia,GEO,1988,9521316
Georgia,GEO,1989,9474284
Georgia,GEO,1990,9414109
Georgia,GEO,1991,8198453
Georgia,GEO,1992,9059580
Georgia,GEO,1993,6895648
Georgia,GEO,1994,4572672
Georgia,GEO,1995,1686410
Georgia,GEO,1996,1450944
Georgia,GEO,1997,1751392
Georgia,GEO,1998,1745358
Georgia,GEO,1999,1577846
Georgia,GEO,2000,2180080
Georgia,GEO,2001,1859469
Georgia,GEO,2002,1553536
Georgia,GEO,2003,1766048
Georgia,GEO,2004,2381600
Georgia,GEO,2005,2791968
Georgia,GEO,2006,3642016
Georgia,GEO,2007,3286608
Georgia,GEO,2008,2476864
Georgia,GEO,2009,2485668
Georgia,GEO,2010,2321613
Georgia,GEO,2011,3451488
Georgia,GEO,2012,3770256
Georgia,GEO,2013,3528432
Georgia,GEO,2014,4195280
Georgia,GEO,2015,4614726
Georgia,GEO,2016,4327184
Georgia,GEO,2017,4484736
Georgia,GEO,2018,4502649
Georgia,GEO,2019,4573262
Germany,DEU,1934,21984
Germany,DEU,1935,25648
Germany,DEU,1936,43968
Germany,DEU,1937,40304
Germany,DEU,1938,32976
Germany,DEU,1939,58624
Germany,DEU,1940,29312
Germany,DEU,1941,25648
Germany,DEU,1942,25648
Germany,DEU,1943,18320
Germany,DEU,1944,131904
Germany,DEU,1945,135568
Germany,DEU,1946,164880
Germany,DEU,1947,117248
Germany,DEU,1948,102592
Germany,DEU,1949,80608
Germany,DEU,1950,43968
Germany,DEU,1951,54961
Germany,DEU,1952,98927
Germany,DEU,1953,227169
Germany,DEU,1954,362736
Germany,DEU,1955,729140
Germany,DEU,1956,1058901
Germany,DEU,1957,1051563
Germany,DEU,1958,1036917
Germany,DEU,1959,1187142
Germany,DEU,1960,1348358
Germany,DEU,1961,1480250
Germany,DEU,1962,1967560
Germany,DEU,1963,2561136
Germany,DEU,1964,3825230
Germany,DEU,1965,5536304
Germany,DEU,1966,6679498
Germany,DEU,1967,8775280
Germany,DEU,1968,14465526
Germany,DEU,1969,20620992
Germany,DEU,1970,29766336
Germany,DEU,1971,40182946
Germany,DEU,1972,52651495
Germany,DEU,1973,67751024
Germany,DEU,1974,84495213
Germany,DEU,1975,88811696
Germany,DEU,1976,93634148
Germany,DEU,1977,98048981
Germany,DEU,1978,105270741
Germany,DEU,1979,114720215
Germany,DEU,1980,115452640
Germany,DEU,1981,110000608
Germany,DEU,1982,102016752
Germany,DEU,1983,106021121
Germany,DEU,1984,108531344
Germany,DEU,1985,108531724
Germany,DEU,1986,100550801
Germany,DEU,1987,109546660
Germany,DEU,1988,107637328
Germany,DEU,1989,121908608
Germany,DEU,1990,122298269
Germany,DEU,1991,130158530
Germany,DEU,1992,129284163
Germany,DEU,1993,136294982
Germany,DEU,1994,142131047
Germany,DEU,1995,153003049
Germany,DEU,1996,169966925
Germany,DEU,1997,162889264
Germany,DEU,1998,165384283
Germany,DEU,1999,165649784
Germany,DEU,2000,166418833
Germany,DEU,2001,173831989
Germany,DEU,2002,173628335
Germany,DEU,2003,174855879
Germany,DEU,2004,173394244
Germany,DEU,2005,173386506
Germany,DEU,2006,178418574
Germany,DEU,2007,174433997
Germany,DEU,2008,179787212
Germany,DEU,2009,167529858
Germany,DEU,2010,183880290
Germany,DEU,2011,168506351
Germany,DEU,2012,167997128
Germany,DEU,2013,170558615
Germany,DEU,2014,152219063
Germany,DEU,2015,157520204
Germany,DEU,2016,169473246
Germany,DEU,2017,172391255
Germany,DEU,2018,167445331
Germany,DEU,2019,172918463
Ghana,GHA,2009,10987
Ghana,GHA,2010,809744
Ghana,GHA,2011,1583362
Ghana,GHA,2012,802416
Ghana,GHA,2013,600896
Ghana,GHA,2014,1278736
Ghana,GHA,2015,2440224
Ghana,GHA,2016,1417654
Ghana,GHA,2017,2359616
Ghana,GHA,2018,2499017
Ghana,GHA,2019,2561669
Greece,GRC,1982,216176
Greece,GRC,1983,157552
Greece,GRC,1984,172219
Greece,GRC,1985,164880
Greece,GRC,1986,205184
Greece,GRC,1987,234496
Greece,GRC,1988,263794
Greece,GRC,1989,307791
Greece,GRC,1990,858173
Greece,GRC,1991,832723
Greece,GRC,1992,413329
Greece,GRC,1993,318099
Greece,GRC,1994,200349
Greece,GRC,1995,193883
Greece,GRC,1996,207611
Greece,GRC,1997,428030
Greece,GRC,1998,1645493
Greece,GRC,1999,2848433
Greece,GRC,2000,3982331
Greece,GRC,2001,3922968
Greece,GRC,2002,4240238
Greece,GRC,2003,4756901
Greece,GRC,2004,5244634
Greece,GRC,2005,5384885
Greece,GRC,2006,6283828
Greece,GRC,2007,7808080
Greece,GRC,2008,8109119
Greece,GRC,2009,6623295
Greece,GRC,2010,7166043
Greece,GRC,2011,8810981
Greece,GRC,2012,8094044
Greece,GRC,2013,7335771
Greece,GRC,2014,5559040
Greece,GRC,2015,6034755
Greece,GRC,2016,7912128
Greece,GRC,2017,9536062
Greece,GRC,2018,9070378
Greece,GRC,2019,9889985
Guatemala,GTM,1981,29312
Guatemala,GTM,1982,58683
Guatemala,GTM,1983,62216
Guatemala,GTM,1984,32976
Guatemala,GTM,1986,22006
Guatemala,GTM,1987,36640
Guatemala,GTM,1988,25625
Guatemala,GTM,1989,18336
Guatemala,GTM,1990,18307
Guatemala,GTM,1991,14667
Guatemala,GTM,1992,18320
Guatemala,GTM,1993,18320
Guatemala,GTM,1994,18330
Guatemala,GTM,1995,21973
Guatemala,GTM,1996,21984
Guatemala,GTM,1997,21984
Hong Kong,HKG,1995,54954
Hong Kong,HKG,1996,3144109
Hong Kong,HKG,1997,4913424
Hong Kong,HKG,1998,4609312
Hong Kong,HKG,1999,5081531
Hong Kong,HKG,2000,4583664
Hong Kong,HKG,2001,4693584
Hong Kong,HKG,2002,4572672
Hong Kong,HKG,2003,2920208
Hong Kong,HKG,2004,4220556
Hong Kong,HKG,2005,4217264
Hong Kong,HKG,2006,4458699
Hong Kong,HKG,2007,3850864
Hong Kong,HKG,2008,4572672
Hong Kong,HKG,2009,5173568
Hong Kong,HKG,2010,6477952
Hong Kong,HKG,2011,5268832
Hong Kong,HKG,2012,4884112
Hong Kong,HKG,2013,4755872
Hong Kong,HKG,2014,4646326
Hong Kong,HKG,2015,6082240
Hong Kong,HKG,2016,6236128
Hong Kong,HKG,2017,6217808
Hong Kong,HKG,2018,6020690
Hong Kong,HKG,2019,6217856
Hungary,HUN,1932,3664
Hungary,HUN,1933,3663
Hungary,HUN,1934,3664
Hungary,HUN,1935,3664
Hungary,HUN,1936,3664
Hungary,HUN,1937,7330
Hungary,HUN,1938,14656
Hungary,HUN,1939,21984
Hungary,HUN,1940,58610
Hungary,HUN,1941,69616
Hungary,HUN,1942,84272
Hungary,HUN,1943,128264
Hungary,HUN,1944,142896
Hungary,HUN,1945,139294
Hungary,HUN,1946,164936
Hungary,HUN,1947,183249
Hungary,HUN,1948,582576
Hungary,HUN,1949,677840
Hungary,HUN,1950,703488
Hungary,HUN,1951,747456
Hungary,HUN,1952,923328
Hungary,HUN,1953,1014811
Hungary,HUN,1954,1026031
Hungary,HUN,1955,1007600
Hungary,HUN,1956,838963
Hungary,HUN,1957,762112
